date,portfolio_return_pct,num_positions,total_notional,cumulative_return_pct,utilization_pct
2025-01-02,0.03645719999999647,27,44747827.9625,0.03645719999999647,89.495655925
2025-01-03,0.1709284250000008,27,44768310.1125,0.20738562499999727,89.536620225
2025-01-06,0.39271752499999835,27,41100091.0375,0.6001031499999956,82.200182075
2025-01-07,0.24785302500000048,27,44489686.0125,0.8479561749999961,88.979372025
2025-01-08,-0.02268449999999938,27,44564572.725,0.8252716749999968,89.12914545
2025-01-09,0.2604234749999998,24,34853936.15,1.0856951499999965,69.70787229999999
2025-01-10,-0.05367617499999966,27,41169907.5375,1.0320189749999968,82.339815075
2025-01-13,0.30575217499999874,27,44548361.625,1.3377711499999956,89.09672325
2025-01-14,-0.03126615000000013,27,44469886.175,1.3065049999999954,88.93977234999998
2025-01-15,0.1799464250000004,27,44672643.675000004,1.4864514249999958,89.34528735
2025-01-16,0.24868102499999917,27,44798003.1,1.735132449999995,89.5960062
2025-01-17,-0.2431460750000001,27,44437752.475,1.4919863749999949,88.87550495
2025-01-20,0.10165027499999904,20,42338880.1125,1.5936366499999939,84.677760225
2025-01-21,0.16223994999999963,27,44453678.725,1.7558765999999935,88.90735745
2025-01-22,0.051779575000000314,27,44497573.5125,1.8076561749999938,88.99514702500001
2025-01-23,0.19514037499999826,27,44338550.3875,2.0027965499999922,88.677100775
2025-01-24,-0.034283374999999464,27,41246315.8375,1.9685131749999927,82.492631675
2025-01-27,0.2718348250000005,27,44568282.2125,2.2403479999999933,89.136564425
2025-01-28,0.18431519999999763,27,44290095.575,2.424663199999991,88.58019115
2025-01-29,-0.09725699999999937,27,44404695.675,2.3274061999999915,88.80939134999998
2025-01-30,0.06474275000000046,27,44597782.675,2.392148949999992,89.19556535
2025-01-31,0.12066662499999836,27,44654540.6375,2.5128155749999905,89.309081275
2025-02-03,0.055338824999999,27,41663992.6875,2.5681543999999894,83.327985375
2025-02-04,-0.33755489999999927,27,41508107.5,2.23059949999999,83.016215
2025-02-05,0.0005418499999999028,27,44780210.8125,2.23114134999999,89.560421625
2025-02-06,0.2461447749999995,27,44696298.55,2.4772861249999893,89.39259709999999
2025-02-07,0.20686820000000175,27,44509282.625,2.6841543249999913,89.01856525000001
2025-02-10,0.0074323250000008275,27,41493436.625,2.691586649999992,82.98687325
2025-02-11,0.20875512500000185,27,44590046.6875,2.900341774999994,89.180093375
2025-02-12,0.04700252500000083,27,44582112.6375,2.947344299999995,89.164225275
2025-02-13,0.2915815499999996,27,44678350.1625,3.2389258499999944,89.356700325
2025-02-14,0.18119325000000072,27,44768684.9125,3.420119099999995,89.537369825
2025-02-17,-0.2810440000000004,20,42574407.875,3.1390750999999946,85.14881575
2025-02-18,0.0934421500000005,27,44657732.0,3.232517249999995,89.315464
2025-02-19,0.14297140000000078,27,44516826.575,3.375488649999996,89.03365315
2025-02-20,-0.3483927500000011,27,44663835.375,3.0270958999999946,89.32767075
2025-02-21,0.3632061749999994,27,41406408.2125,3.390302074999994,82.81281642500001
2025-02-24,0.20172899999999835,27,41677695.125,3.5920310749999924,83.35539025
2025-02-25,-0.1643903749999984,27,44904940.2625,3.427640699999994,89.80988052500001
2025-02-26,0.045544874999999235,27,44953783.075,3.4731855749999934,89.90756615000001
2025-02-27,0.3016829250000009,27,44813213.6125,3.7748684999999944,89.626427225
2025-02-28,-0.16198420000000063,27,44722620.15,3.612884299999994,89.4452403
2025-03-03,-0.5204571499999996,27,44731130.725,3.0924271499999945,89.46226145
2025-03-04,0.2708639999999996,27,44916827.1,3.363291149999994,89.8336542
2025-03-05,0.20998730000000027,27,45089147.6125,3.5732784499999943,90.178295225
2025-03-06,0.02612314999999965,27,45028354.9125,3.599401599999994,90.056709825
2025-03-07,0.13892525000000183,27,44794242.8875,3.738326849999996,89.58848577500001
2025-03-10,-0.28919429999999946,27,44536829.55,3.4491325499999963,89.07365909999999
2025-03-11,0.37781740000000036,27,44783744.8125,3.826949949999997,89.567489625
2025-03-12,-0.08563502499999887,27,44862562.6375,3.741314924999998,89.72512527500001
2025-03-13,0.43574650000000076,27,44782698.05,4.177061424999999,89.5653961
2025-03-14,-0.10361142500000013,27,44908268.0,4.0734499999999985,89.816536
2025-03-17,-0.04091025000000037,27,45062325.2375,4.032539749999998,90.124650475
2025-03-18,0.35390794999999997,27,44888121.3,4.386447699999998,89.77624259999999
2025-03-19,0.07102072499999942,27,45010102.7,4.457468424999997,90.02020540000001
2025-03-20,0.15199187499999994,27,44869000.9875,4.609460299999998,89.73800197499999
2025-03-21,0.44910735000000057,27,41590148.725,5.058567649999998,83.18029745000001
2025-03-24,0.10172032500000104,27,45199600.1625,5.160287974999999,90.39920032500001
2025-03-25,-0.3488418000000005,27,45272667.875,4.811446174999999,90.54533575
2025-03-26,0.18654392499999928,27,45187628.3375,4.997990099999998,90.37525667499999
2025-03-27,-0.4634423000000005,27,41849192.3625,4.534547799999998,83.698384725
2025-03-28,0.41159287500000097,27,44907282.625,4.946140674999999,89.81456525
2025-03-31,0.11166014999999815,27,44277745.35,5.057800824999997,88.55549070000001
2025-04-01,0.2898330000000007,27,44206013.475,5.347633824999997,88.41202695
2025-04-02,-0.3949747000000001,27,44283680.6,4.952659124999997,88.56736120000001
2025-04-03,0.2449236999999992,27,41050843.5,5.197582824999996,82.101687
2025-04-04,-0.20631129999999934,27,43806249.925,4.991271524999997,87.61249984999999
2025-04-07,0.2953901499999991,27,43290970.35,5.286661674999996,86.5819407
2025-04-08,-0.06120485000000177,27,43531222.3,5.225456824999994,87.06244459999999
2025-04-09,0.28109690000000037,27,43040217.0625,5.5065537249999945,86.08043412500001
2025-04-10,0.1692256999999993,27,43189186.9,5.675779424999994,86.37837379999999
2025-04-11,0.20618637500000084,27,43251005.5,5.881965799999994,86.502011
2025-04-14,0.40508317500000013,27,43496323.574999996,6.287048974999994,86.99264715
2025-04-15,0.1498149999999991,27,43539097.4,6.436863974999993,87.07819479999999
2025-04-16,-0.17633040000000091,27,43488664.7,6.260533574999992,86.9773294
2025-04-17,-0.2685309999999996,27,43484695.425000004,5.992002574999993,86.96939085000001
2025-04-21,0.5082824999999994,25,32401002.45,6.500285074999992,64.8020049
2025-04-22,0.004334100000000354,27,43522733.25,6.504619174999992,87.0454665
2025-04-23,0.13294340000000027,27,43808720.15,6.6375625749999925,87.6174403
2025-04-24,0.29272200000000004,27,40971892.7,6.930284574999993,81.9437854
2025-04-25,0.13638015000000078,27,43973901.3,7.066664724999994,87.94780259999999
2025-04-28,0.1720691000000014,27,43911098.675000004,7.238733824999995,87.82219735000001
2025-04-29,-0.06923244999999947,27,44001668.025,7.169501374999996,88.00333604999999
2025-04-30,0.491267850000002,27,43720873.75,7.6607692249999975,87.4417475
2025-05-01,0.17848675000000055,25,32867553.825,7.839255974999998,65.73510765
2025-05-02,-0.1648484500000014,27,43992913.775,7.674407524999996,87.98582755
2025-05-05,-0.10614699999999982,27,44083987.2,7.568260524999996,88.1679744
2025-05-06,-0.1002739000000009,27,40876484.15,7.467986624999995,81.75296829999999
2025-05-07,-0.16311385000000114,27,43908679.725,7.3048727749999935,87.81735945
2025-05-08,-0.07948809999999948,27,44224459.35,7.225384674999994,88.44891870000001
2025-05-09,0.43558439999999793,27,44199236.75,7.660969074999992,88.3984735
2025-05-12,0.03528892500000194,27,44415364.325,7.696257999999994,88.83072865
2025-05-13,0.24044179999999926,27,44276674.75,7.936699799999993,88.5533495
2025-05-14,0.04653112500000304,27,40890518.4625,7.983230924999996,81.781036925
2025-05-15,-0.034314400000001126,27,44251164.6375,7.948916524999995,88.50232927500001
2025-05-16,0.07498630000000114,27,44241037.475,8.023902824999997,88.48207495
2025-05-19,0.11717250000000039,27,44149745.2875,8.141075324999997,88.29949057500001
2025-05-20,0.4137126999999995,27,44183135.8875,8.554788024999997,88.366271775
2025-05-21,0.36663020000000063,27,44178383.35,8.921418224999998,88.3567667
2025-05-22,0.09198282500000093,27,43944635.5125,9.013401049999999,87.889271025
2025-05-23,-0.077919099999999,27,44000108.1625,8.93548195,88.000216325
2025-05-26,-0.12962714999999989,20,42137822.1875,8.8058548,84.275644375
2025-05-27,0.2198367500000001,27,44152228.475,9.025691550000001,88.30445695
2025-05-28,-0.09286262500000156,27,44118240.2125,8.932828924999999,88.236480425
2025-05-29,0.06334985000000073,27,44116741.25,8.996178775,88.23348250000001
2025-05-30,0.2268907999999992,27,40730936.2,9.223069575,81.4618724
2025-06-02,-0.32483135000000013,27,44366224.75,8.898238225,88.7324495
2025-06-03,-0.2371687250000002,27,44420572.3,8.6610695,88.84114459999999
2025-06-04,0.08016470000000016,27,44405579.85,8.741234200000001,88.81115969999999
2025-06-05,-0.13946479999999917,27,44428788.8,8.601769400000002,88.8575776
2025-06-06,-0.06951364999999861,27,44484777.7625,8.532255750000003,88.969555525
2025-06-09,-0.03602607500000212,27,44091986.3,8.496229675,88.18397259999999
2025-06-10,0.12200922500000101,27,44176642.0375,8.618238900000001,88.353284075
2025-06-11,-0.06797632500000039,27,44266097.2875,8.550262575000001,88.532194575
2025-06-12,0.40382589999999974,27,41247415.35,8.954088475,82.4948307
2025-06-13,-0.11293067500000024,27,41519766.9625,8.841157800000001,83.039533925
2025-06-16,0.21519110000000036,27,41502422.0125,9.056348900000001,83.004844025
2025-06-17,0.054086600000000075,27,44473869.4875,9.110435500000001,88.947738975
2025-06-18,-0.23968574999999978,27,41358778.35,8.870749750000002,82.7175567
2025-06-19,-0.04347999999999812,20,39186982.4,8.827269750000003,78.3739648
2025-06-20,-0.18306460000000196,27,44571683.95,8.644205150000001,89.1433679
2025-06-23,0.1222564499999995,27,44607810.125,8.766461600000001,89.21562025
2025-06-24,0.11262239999999873,27,40891517.45,8.879084,81.7830349
2025-06-25,0.41832120000000156,27,44129369.0,9.297405200000002,88.25873800000001
2025-06-26,0.21937664999999879,27,44174360.3,9.516781850000001,88.3487206
2025-06-27,0.08428829999999943,27,44229941.775,9.60107015,88.45988355
2025-06-30,0.08428735000000005,27,44267514.775,9.6853575,88.53502955
2025-07-01,0.2393819999999997,27,44261177.324999996,9.9247395,88.52235465
2025-07-02,0.2096435000000007,27,44290094.925,10.134383,88.58018985
2025-07-03,-0.12248325000000065,27,41013935.6,10.01189975,82.0278712
2025-07-04,0.10105824999999888,20,39064627.175,10.112957999999999,78.12925435
2025-07-07,0.3945961999999984,27,44369955.1,10.507554199999998,88.73991020000001
2025-07-08,-0.28447090000000036,27,41299001.25,10.223083299999997,82.5980025
2025-07-09,0.15010849999999992,27,44661135.9,10.373191799999997,89.3222718
2025-07-10,0.31897130000000024,27,44506758.8,10.692163099999997,89.01351759999999
2025-07-11,-0.0936215000000014,27,44523404.6,10.598541599999995,89.0468092
2025-07-14,-0.1640215750000003,27,44688973.0875,10.434520024999996,89.377946175
2025-07-15,-0.19685792500000004,27,44594764.05,10.237662099999996,89.18952809999999
2025-07-16,0.2099572500000018,27,44660130.1625,10.447619349999998,89.320260325
2025-07-17,-0.029992824999998835,27,44708189.8625,10.417626525,89.416379725
2025-07-18,0.37384139999999694,27,44567478.9,10.791467924999996,89.1349578
2025-07-21,0.03634724999999945,27,44446845.75,10.827815174999994,88.8936915
2025-07-22,0.02581354999999917,27,44384989.825,10.853628724999993,88.76997965000001
2025-07-23,-0.03505740000000064,27,44538693.35,10.818571324999992,89.0773867
2025-07-24,0.1546192000000013,27,44632974.8,10.973190524999993,89.2659496
2025-07-25,0.1626359999999993,27,44513278.2,11.135826524999992,89.0265564
2025-07-28,-0.04364519999999968,27,44572572.05,11.092181324999991,89.1451441
2025-07-29,0.5164389000000027,27,41307655.625,11.608620224999994,82.61531125
2025-07-30,0.7146630000000017,27,44708720.9,12.323283224999996,89.41744179999999
2025-07-31,0.4240326000000009,27,41370061.025,12.747315824999996,82.74012205
2025-08-01,0.0627280000000002,27,44541325.9,12.810043824999996,89.08265180000001
2025-08-04,-0.3572451999999996,27,44733767.05,12.452798624999996,89.4675341
2025-08-05,0.07996729999999906,27,44484211.975,12.532765924999996,88.96842395
2025-08-06,-0.052679449999999864,27,41253571.475,12.480086474999997,82.50714295
2025-08-07,0.0736758500000012,27,41219428.2,12.553762324999997,82.4388564
2025-08-08,-0.009535949999999363,27,44004214.05,12.544226374999997,88.00842809999999
2025-08-11,0.06489465,27,43959300.725,12.609121024999997,87.91860145
2025-08-12,0.06317039999999827,27,40629060.825,12.672291424999996,81.25812165
2025-08-13,0.08929204999999932,27,43887712.5,12.761583474999995,87.775425
2025-08-14,-0.011450099999998348,27,43838060.925,12.750133374999997,87.67612185
2025-08-15,0.0957295500000013,27,43750157.125,12.845862924999999,87.50031425
2025-08-18,0.009136149999999899,27,43817432.475,12.854999074999998,87.63486495000001
2025-08-19,0.2727171999999989,27,44162500.4,13.127716274999997,88.3250008
2025-08-20,0.00026374999999796006,27,40997481.725,13.127980024999996,81.99496345
2025-08-21,0.06475074999999988,27,44310280.475,13.192730774999996,88.62056095
2025-08-22,0.09195315000000015,27,41271791.5,13.284683924999996,82.543583
2025-08-25,-0.09246984999999944,27,40647195.875,13.192214074999997,81.29439174999999
2025-08-26,0.10612269999999982,27,44507918.525,13.298336774999997,89.01583705
2025-08-27,0.05222230000000136,27,43963783.625,13.350559075,87.92756725000001
2025-08-28,0.08938590000000167,27,44090216.65,13.439944975000001,88.18043329999999
2025-08-29,0.3483596499999992,27,44450532.95,13.788304625,88.9010659
2025-09-01,0.09194085000000021,20,42490854.2,13.880245475,84.98170840000002
2025-09-02,0.08281349999999833,27,44435376.15,13.963058975,88.8707523
2025-09-03,-0.07681024999999958,27,44470451.2,13.886248725,88.94090240000001
2025-09-04,-0.1284582500000009,27,44551518.550000004,13.757790474999998,89.10303710000001
2025-09-05,-0.033362100000000464,27,37661595.95,13.724428374999999,75.32319190000001
2025-09-08,-0.0065155000000007915,27,44008319.925,13.717912874999998,88.01663984999999
2025-09-09,0.05437719999999903,27,44191721.475,13.772290074999997,88.38344295
2025-09-10,0.029539050000002287,27,41069128.525,13.801829125,82.13825704999999
2025-09-11,0.17567294999999927,27,44033761.449999996,13.977502074999999,88.0675229
2025-09-12,-0.2780855499999999,27,44110548.225,13.699416524999998,88.22109645
2025-09-15,0.14132900000000112,27,43825800.9,13.840745524999999,87.6516018
2025-09-16,-0.1944279000000005,27,40975064.425,13.646317624999998,81.95012885
2025-09-17,-0.27889869999999767,27,44272304.0,13.367418925,88.544608
2025-09-18,0.0871071499999998,27,43839154.325,13.454526075,87.67830865
2025-09-19,-0.1434670000000006,27,43682707.025,13.311059075,87.36541405
2025-09-22,-0.23706099999999922,27,43902004.525,13.073998075,87.80400905
2025-09-23,-0.12657594999999988,27,43916041.0,12.947422125000001,87.832082
2025-09-24,0.09129575000000055,27,40644934.0,13.038717875000001,81.289868
2025-09-25,-0.10782740000000203,27,44111307.775,12.930890475,88.22261555
2025-09-26,-0.41005380000000047,27,44394397.375,12.520836675,88.78879475
2025-09-29,-0.060311200000000224,27,44084398.625,12.460525474999999,88.16879725
